USER,DATE,STAR,LIKE,TITLE,REVIEW
정훈 김 68,2021-11-12 01:52:33-07:00,5,0,오픈런 이제 안 가요!,정품 믿고 살 수 있고 할인도 많이 해서 저렴하게 살 수 있어서 트렌비 알게 된 이후부터는 백화점에 오픈런 뛰러 안 가요!
은정 홍,2021-11-12 01:52:28-07:00,5,0,상담 친절하네요,잘 몰라서 고객센터에 전화했는데 상담 잘 해주셔서 좋았네요. 또 이용할 것 같아요.
Sanghyun Jihee,2021-11-11 20:21:34-07:00,5,0,믿음직함,일단 정품이 확실해서 좋고 구매할때 결제가 빠르게 잘됩니다~~!! 검색도 용이해요
Areum Eunjin,2021-11-11 00:38:02-07:00,5,0,굿굿,배송 전 검수영상도 보내주시고 품질도 아주 좋습니다 이제는 멀리 안가도 되니 넘 좋네요~ 트렌비로 하는 명품쇼핑 흥해라
Saemi Kyusan,2021-11-11 00:37:59-07:00,5,0,신규회원 쿠폰,트렌비 깔고 신규회원 쿠폰받고 혜택 적용하니 진짜 좋은 가격에 제품 구매했어요! 대박
Seungmin Ha,2021-11-11 00:37:58-07:00,5,0,합리적인 쇼핑,명품을 합리적인 가격으로 쇼핑 완료 진짜 사고싶은 거였는데 트렌비에서 드디어 장만했네요~
은경 곽 44,2021-11-11 00:37:55-07:00,5,0,돈이 있었는데 없습니다,트렌비 알고나서는 두달에 한번꼴로 명품 구매하고 있는 것 같아요… 신상도 빠르게 올라옴…
Ganghee Ganghee,2021-11-11 00:19:24-07:00,5,0,"면세점, 백화점 대신",면세점이나 백화점 갈 시간 아껴서 요즘은 트렌비 봅니다 넘 편해요~.~ 후기보면 실제로 보는 기분이라 편하게 구매합니다
Jang Yejun,2021-11-06 08:49:12-07:00,5,0,선물 구매했어요,친구 생일 얼마 안 남았는데 매장까지 갈 시간이 없어서 트렌비 깔았네요 브랜드도 다양하고 여러 개 둘러볼 수 있어서 좋았습니다. 친구한테 딱 어울릴 것 같은 신발 발견해서 구매했는데 얼른 배송 왔으면 좋겠네요.
Jeong Banhee,2021-11-06 08:46:50-07:00,5,0,친구가 추천,"해줘서 다운받아봤는데 괜찮은 것 같아요 혜택도 많고, 가격도 합리적이네요!"
ㅆㄴㅁ,2021-11-04 21:25:16-07:00,1,0,...,"앱깔면 100만원상당 쿠폰준다면서 
쿠폰받으려면 핸드폰번호 인증하라는데 아무리 번호 입력해도 인증번호발송 탭 자체가 눌러지지않음 
이건 받으라는건지 어플깔으라고만 하는건지 참"
인생잼,2021-11-02 23:06:25-07:00,2,0,현지바잉 3주째라 취소,"현지바잉중 3주째 떠서 그냥 취소했어요ㅠ

현지바잉이 너무 오래 지속되면 구매자랑 연락이 되면 좋겠어요

취소할지말지 버튼도 없고ㅠㅠ"
Jaehun Jungsoo,2021-10-31 22:09:01-07:00,5,0,프로모션 많아요,할인 혜택 많다고 해서 들어가봤는데 진짜 프로모션 엄청 많이 하네요 ㅋㅋㅋㅋㅋ 잘 누리면 엄청 혜택 받고 잘 살 수 있을 것 같아요 ㅎㅎ
여진 조 77,2021-10-31 22:06:58-07:00,5,0,정품 믿고 구매,정품 믿고 구매할 수 있다는 점이 제일 좋은 것 같아요. 예전에 가품 잘 못 산 적이 있어서..ㅋㅋ 트렌비 자주 이용할게요~
은경 정 56,2021-10-31 22:06:57-07:00,5,0,집순이한테 최고의 어플!,집순이인 저한테는 백화점 가는 것도 엄청난 일인데.. 이렇게 집에서도 편하게 쇼핑할 수 있다니 너무 좋아요 ㅠㅠㅠㅠ 트렌비 앞으로도 더 흥해주세요..ㅎㅎ
유진 선,2021-10-31 22:06:56-07:00,5,0,트렌비 만족ㅎㅎ,트렌비 이용하시는 분들 많은 것 같던데 직접 이용해보니까 왜들 그렇게 트렌비 트렌비 하는지 알겠네요 ㅎㅎ 할인 많아서 좋아요!
흰화민,2021-10-31 08:39:47-07:00,1,0,어플이안켜져요,흰화면 입니다
아이폰엑스헨,2021-10-31 02:25:39-07:00,1,0,실행안됨,안녕하세요 아이폰x인데 잘사용하다가 몇주전부터 실행이안되네요 삭제했다가 설치하는데도ㅠ 답답하네요 언제쯤될까요
라이포겡,2021-10-30 07:02:29-07:00,1,0,정말 기본도 못하는 미친 서비스다,"구매내역 확인이 안된다
이정도면 서비스하지 말아야지"
박은심,2021-10-30 00:34:55-07:00,1,0,포장상테가 완전안좋음 -,상품에 문제가있어서 반품하려니 뭐가이리 까다로워요 반품할려구 챗봇 고객센터 이용할려니 반품기능두 없구 문제있는상품은 어떻게 반품 하는건지 다신 사용안함 완전 속은기분
Jimin Jaecheo,2021-10-28 20:24:37-07:00,5,0,좋습니다,배송도 빠르고 트렌비에서 두번 구매했었는데 둘다 품질도 가격도 만족했어요!
Kisoo B,2021-10-28 20:24:35-07:00,5,0,트렌비 하나면 됨,명품 살때 이제 트렌비 앱 하나면 되네요~ 굳이 제품 하나하나 검색하지 않아도 되고 굿
Yun Leina,2021-10-28 20:24:33-07:00,5,0,특가 세일,트렌비에서 특가 세일할때 여러 개 구매해서 친구 선물 주고 저도 잘 사용하고 있어요!
Inhwa Hana,2021-10-27 21:34:56-07:00,5,0,믿고 살 수 있음,배송도 빠르고 제품 검색 할때도 편하게 가능해요 가장 좋은 부분은 가품 걱정없이 100% 믿고 사기 좋습니다.
💙🍎💚,2021-10-27 05:14:47-07:00,1,0,왜만든건지모르겠음,"회원가입도
쿠폰다운도 다 안됨
이걸 쓰는 이유를  다 막아버림
걍 다 안됨
어플 기본적인 기능도 안되는데 대체 왜 다운받게 한건지
삭제합니다"
속지마ㅏㄹ,2021-10-25 19:32:03-07:00,1,0,어플이 한번에 켜진적이없네요,"재품도좀 보고 리세일도 해서 하루에도 몇번씩 들어가보는데 진짜 한번에 켜진적이없어요.
그냥 흰화면만 나오고 껐다가 다시켜면 그때서야 들어가져요 한달 되어가는거같은데 개선이없어요"
실망이네용,2021-10-24 10:02:07-07:00,4,0,다좋은데 하나만 더 추가해줬으면해요,여러 브랜드 물건들을 한번에 색깔별로도 볼 수 있게끔 추가해주시면 너무 좋을가같아요
예예릐,2021-10-22 22:06:04-07:00,5,0,박막례 할머니 유투브 보고 다운로드했어요,샤넬백 사고 싶었는데 집에서 편하게 볼수 있겠어요
재훈 신 44,2021-10-17 21:21:55-07:00,5,0,안 그래도 요즘 명품 사고 싶었는데 광고로 트렌비 보고 함 깔아봤어요 여러 브랜드 한 번에 볼 수 있어서 편한 것 같네요,안 그래도 요즘 명품 사고 싶었는데 광고로 트렌비 보고 함 깔아봤어요 여러 브랜드 한 번에 볼 수 있어서 편한 것 같네요
Soyoung Shin 99,2021-10-17 21:21:52-07:00,5,0,할인하길래 바로 질렀어요!,고민하다가 할인하길래 냉큼 샀어요! 할인할 때 잘 노리면 정가보다 싸게 살 수 있어서 좋은 것 같아요!
082637,2021-10-17 06:37:11-07:00,5,0,.,한번씩 장바구니와 찜한 상품 목록이 초기화가 될 때가 있는데 지금도 다 날라갔네요…
Gksmf*9513,2021-10-17 03:45:27-07:00,1,0,어플안켜짐,갑자기 어느순간부터 어플이 안켜짐 어플이켜져야 뭘 사던말던 하지
은혜 주 77,2021-10-16 20:52:37-07:00,5,0,첫번째 구매,엄청 고민하다가 진짜 다른곳에서는 못구하는 제품이 트렌비에는 있어서 구매했어요 ㅎㅎ
Woojin Jughyung,2021-10-16 20:52:36-07:00,5,0,추천함,갖고 싶은 물건들 한번에 모아놓고 볼수 있어서 좋고 가끔 행사하면 혜택 받아서 구매할 수 있어서 만족이요
Youngwhan Chang,2021-10-16 20:48:22-07:00,5,0,상담원 친절,구매할 때 이것저것 고객센터에 문의했는데 친절하게 대해주셔서 좋았어요~
Jongju No,2021-10-16 20:48:21-07:00,5,0,추천합니다,가격비교도 쉽게 할 수 있게 되어있고 희소성 있는 상품들도 꽤 있어서 좋아요
Jaehyuk Jungnam,2021-10-16 20:48:19-07:00,5,0,만족중,브랜드별 상품 구분도 잘 되어 있어 편리함 지금까지 만족하며 사용중이에요~
강희 허,2021-10-16 20:48:18-07:00,5,0,괜찮네요,친구가 명품에 관심도 많고 좋아하는데 이 앱 추천해줘야겠어요 ㅎㅎ
Sangsun Junbum,2021-10-16 20:48:17-07:00,5,0,구경하는 재미가 쏠쏠,"옷부터 신발, 가방 다 한번에 구경할 수 있어서 재미가 쏠쏠하네요"
Suran Yeon,2021-10-16 20:48:16-07:00,5,0,정품여부 믿고 살 수 있음,백화점가서 정가주고 사긴 아까웠는데 믿고 살 수 있는 명품 어플이어서 애용중이요
나성 홍,2021-10-16 20:48:14-07:00,5,0,벌써 여러개 구매함,트렌비에서 믿고 엄마랑 제 가방 하나씩 질렀어요~~ 좋아요 ㅎㅎ
재현 황,2021-10-16 02:47:12-07:00,5,0,트렌비,어머니 생일 선물 트렌비에서 사드렸어요! ㅎㅎ
Oh Hyesun,2021-10-16 02:47:11-07:00,5,0,친절한 상담,명품 구매는 처음이라 고객센터에 전화했는데 친절하게 답변해주셔서 좋았어요!! 덕분에 첫 구매 잘 할 수 있었습니다
동윤 신12,2021-10-16 02:47:10-07:00,5,0,트렌비 만족하고 있어요~,이것저것 비교해서 고르기 편해요!! 프로모션 기간에 잘 맞춰서 사면 할인도 꽤 잘 받을 수 있고요!
재혁 하,2021-10-16 02:47:09-07:00,5,0,너무 좋아요!!,확실히 쇼핑할 때는 다양한 브랜드 보는 게 좋은데 백화점 가서 둘러보면 체력적으로 너무 딸리더라고요 ㅠㅠ 이런 사이트 알아보고 있었는데 지인이 추천해줘서 앱 깔아봤어요!! 확실히 브랜드가 다양하니까 넘넘 좋아용 ㅎㅎ
Sunggon Go,2021-10-16 02:47:08-07:00,5,0,만족합니다,비슷한 사이트 많이 봤는데 전 트렌비가 젤 편하더라고요
우진 모12,2021-10-16 02:47:07-07:00,5,0,트렌비 진짜 감사해요 ㅠㅠ,해외직구 사이트 진짜 너무 어렵고 어려워서 그냥 이번 생에서 명품은 포기하자 싶었는데 트렌비 알게 돼서 여기서 구매했어요 ㅠㅠ 가방 진짜 사고 싶었는데 가품 살까봐 걱정이 너무 많았거든요.. 여긴 정품 프로세스 믿을 수 있다고 해서 안심하고 구매했습니다 :) 앞으로도 자주 애용할게요!
Ehdeoansj Jung,2021-10-16 02:22:02-07:00,5,0,한국에 없는 것도!!,한국에 없는 줄 알았는데 트렌비 보니까 있더라고요! 덕분에 사고 싶던 거 샀어요
현정 장21,2021-10-16 02:22:01-07:00,5,0,트렌비 추천,트렌비 알고 난 이후로 잘 쓰고 있어요 ㅎㅎ!! 지인이 명품 살 일 있다고 하면 추천해요~
Koo Sangsoo,2021-10-16 02:22:00-07:00,5,0,브랜드 다양,브랜드 다양해서 좋아요~~!! 몰랐던 브랜드도 알게 되는 거 같아요 ㅎㅎ
Yunseo Seoyun,2021-10-16 02:21:59-07:00,5,0,트렌비 만족,좋아요 앱!! 정품들만 모여 있어서 안심하고 구매 가능~
Lee Gunwoo,2021-10-16 02:21:59-07:00,5,0,제품 많네요,사이트 여러군데 안 돌아도 돼서 편해요 신발이랑 가방 등등 제품도 많고요
Jeon Junghwa,2021-10-16 02:21:56-07:00,5,0,쿠폰 할인 받음,쿠폰 할인 받으니까 정가보다 좀 더 저렴하게 살 수 있었어요
Namho Shim,2021-10-16 02:21:53-07:00,5,0,가방 구매,명품 가방 알아보는 중이었는데 백화점은 갈 시간이 안 나서 반포기 했었거든요! 근데 트렌비에서 제가 사고 싶은 가방 있길래 바로 구매 했어요 ㅎㅎ
공주가 나간다 길을 비켜라,2021-10-16 02:19:50-07:00,3,0,앱 개느리고 렉 개심함,그래서 로그인도 안됨 ㅠㅠ 김우빈씨 캐스팅 하실 정도 되면 앱 개선 좀 해줄래요?..
Nam Jina,2021-10-16 02:00:27-07:00,5,0,안심하고 구매했어요,솔직히 요즘 가품도 너무 진짜 같이 만들어서 일반인이 보기엔 너무 헷갈리는데.. 아예 이렇게 정품들만 모아놓고 파니까 안심되고 좋아요
Minsoo Jin,2021-10-16 02:00:19-07:00,5,0,편하게 살 수 있는,저번에 오픈런 한번 갔다가 사고 싶던 가방도 없고 진 빠져서 포기했는데 트렌비 구경하다가 발견해서 바로 샀어요 ㅋㅋㅋ
예원 노55,2021-10-16 02:00:18-07:00,5,0,트렌비 이번에 알게 됐는데,명품 할인 받아서 살 수 있을지 몰랐는데 트렌비에서 가능하네요 ^^
Mijung Seoyun,2021-10-16 02:00:15-07:00,5,0,상담 친절하네요,잘 몰라서 고객센터에 전화했는데 친절하고 자세하게 알려주셔서 좋았어요
시밪,2021-10-15 17:13:36-07:00,1,0,어플이먹통,그냥흰화면이에요왜이러죠
Seunghyun Subin,2021-10-15 02:04:08-07:00,5,0,지갑 잘 샀습니다,해외직구 사이트 알아보다가 트렌비에서 지갑 구매했어요 잘 받았습니다!
Qjeon Sunghyun,2021-10-15 02:04:07-07:00,5,0,CS 맘에 들어요,CS 친절하네요!! 상담원분이 꼼꼼하게 설명해주셨어요
Mhwang Kimm,2021-10-15 02:04:04-07:00,5,0,트렌비 잘 쓰는 중,제가 좋아하는 브랜드랑 요즘 핫한 브랜드랑 다 모여 있어서 좋아용
헤선 도33,2021-10-15 02:04:03-07:00,5,0,트렌비 앱,지인 추천으로 앱 깔아봤는데 좋은 것 같아요
Seo Seon,2021-10-15 02:04:00-07:00,5,0,상담원 친절해요,명품 구매는 잘 몰라서 고객센터에 전화했는데 상담해주신 분이 친절했어요
영진 최 90,2021-10-14 21:37:58-07:00,5,0,주변 추천으로 앱 깔았습니다,알아 보니까 트렌비가 명품 직구로 유명한 곳이더라고요 ㅋㅋㅋ 이미 주변에서 구매하신 분들도 꽤 있고 해서 믿고 구입했습니다
수민 유 88,2021-10-14 21:18:29-07:00,5,0,생각보다 저렴하게 샀어요,트렌비 매번 다양한 프로모션 있어서 기회 잘 노렸다가 사면 완전 이득이더라고요 ㅎㅎ
ㅇ대저어덩,2021-10-14 01:27:06-07:00,1,0,최악입니다.,"이젠 유사한 브랜드도 많이 생겼는데 고객 불만은 콧등으로도 안 듣네요

커플 신발을 주문 했는데. 
남성 제품은 없어서 취소한다고 했더니
이미 보냈다면서 취소가 안됩니다

반품은 비용도 고객에게 부담시키면서 사과 내용이나 개선도 없습니다

얼마나 잘 나가는 브랜드인지 모르겠는데
400억이나 투자 받아서 CS로 고객확보 보다는 
 임원들 인건비나 늘리는게 아닌지요

문의를 해도 콜센터 직원이 메뉴얼대로 잘 대응은 해쥬시만 매우 형식적이구요
트랜비에서는 전혀 개입하지 않아요
피해는 고스라니 고객의 몫이죠"
수수목,2021-10-11 16:37:33-07:00,5,0,플랫폼 어플 중 최고,다양한 플랫폼 어플 다운해서 쓰고있는데 가장 깔끔한것 같아요 !
댜다라시기다너너어,2021-10-04 21:51:09-07:00,1,0,물량,제품 검수 시 상품이 불량이라 현지에서 출고를 하지않았다고 하셔서 교환으로 도움드리고 싶지만 현지물류센터에서 재고가 소진됐다고 마지막 상품이라 하셨었는데 사이트에서는 버젓이 상품이 팔리고 있었습니다.그로인해 아직 다른 상품이 있는 거 아니냐 여쭤봤는데 그부분에 대해 답변은 주시지않고 교환이나 환불절차 진행에 관한 답변만 해주시더군요..트렌비믿고 구매한적은 있었지만 찜찜한 답변은 신뢰를 약간 떨어뜨리게 만드네요..
풀풀풀풀내,2021-10-01 04:18:02-07:00,1,0,앱 안정성 심각하네요,특정 상품명을 검색하면 무슨 말도 안나오게 검색돼요 그리고 언제까지 어플이 이렇게 버벅댈건지 모르겠네요 들어가서 좀 보다보면 흰색화면 몇번 보고 몇번을 껐다 켰다하는지 너무 불편해요 언제 개선돼요? 1년이 지나도 불안한데 고칠 생각은 없는건가요?
톼유여채추,2021-09-30 23:11:37-07:00,1,0,최악 최악 최악 최악 최악,"개인정보유출, 배송지연, 허위광고, CS대응 등 모든 것이 다 최악 1. 익일 배송이라고 광고해놓고 배송 한달이상 2. 하자상품 사진 보내더니 그냥 수령할거냐고 연락옴 3. 배송 지연 연락✖️,직접 문의해서 알았음 4. 문제 제기 한 것마다 모르쇠 5. 신뢰 바닥나서 어플 지웠는데      개인정보유출되었다고 메일옴 사람들이 백화점가서 사는건 다 이유가 있었습니다 한달을 기다렸더니 하자상품 사진을 보내왔고 이 상품을 제외하면 재고가 없는 관계로 환불처리를 한다는 통보를 받았습니다 TV에 광고 나올때마다 화가 납니다 소비자보호원에 신고한다니깐 고객의 권리니깐 해도 말릴 수 없다 해놓고 그때부터 계속 전화오고 그러네요 제발제발제발 이용하지마세요"
MSㅈLㅎ,2021-09-30 09:59:22-07:00,1,0,앱 설치를 위해 미끼 상품 많음,품절 표시 안하고 앱 설치하면 할인해준다고 해서 깔고 가입하고 결제 완료했더니 품절 상품이라고 뒤늦게 자기네가 취소 시킴. 이런식으로 앱설치랑 회원가입 유도하는 듯.
일등금두유,2021-09-29 17:24:38-07:00,1,0,개인정보유출?!,당장 삭제함
dlfdksgka,2021-09-29 05:18:01-07:00,1,0,개인정보 유출?!,하.. 오늘 주식 추천 리딩방 신청했다고 초대해주겠다는 전화 몇 통 오던데 이것 때문이었음?! 보완에는 신경 안 씁니까?
오아우롱,2021-09-27 16:56:57-07:00,1,0,앱 시작이 안되네요,아이폰x인데 재설치 계속 해도 흰배경만 뜨고 앱 시작이 안되네요....
넥벧,2021-09-22 10:33:13-07:00,1,0,"무슨 어플이 실행이 아예 안되네요,,","어플에서만 쿠폰 준다고 해서 다운받았더니 실행은 안되고 폰만 갑자기 엄청 뜨거워지면서 배터리만 닳았네요,,, 리뷰 보니까 몇주전부터 그런거 같은데 개선 안하시나요...?"
메츄리알줘,2021-09-22 08:07:59-07:00,1,0,샤넬에만 ….,샤넬에 가격 덤탱이가 너무심한거아닌가요…;;;800짜리가1400이되는 마법…뭐이런ai….
표뿅뿅,2021-09-20 21:37:12-07:00,1,0,타싸이트에비해 비쌈,싸다고느껴지지않음 잠깐검색해봐도 머스트잇 오케이몰 발란도 비싸다고생각되는데발란보다비싼듯
ㅎㅎㅎㅎㅎㅎ쨩짱짱!!!,2021-09-16 19:20:18-07:00,5,4,브랜드가 다양해서 좋아요!,명품상품이 되게 다양하고 편리한거같아요! :) 선택의 폭이 넓어서 넘넘 좋은거같아요! 고가상품인 만큼 되게 조심스러운부분이 많은데 요즘 이런앱이 잘나와서 간편하게 아이쇼핑할수있어서 좋아용 :)
보리야24,2021-09-13 13:11:48-07:00,1,0,502 bad gateway,"계속 지우고 다시 깔아도 이것만 뜨네요....
앱 쿠폰 받으려는데 뭐 살 수가 없네요"
스키니도,2021-09-10 12:23:27-07:00,3,0,다들,"다들 진짜 진품이라고 믿고 사는거임??

명품응 직접사야되 얘들아;;"
엉어라,2021-09-08 02:03:43-07:00,1,0,저 블랙리스트인가요...?,왜 앱 접속이 안되나요..
greewnappple,2021-09-03 07:07:21-07:00,3,0,안 들어가져요,아이폰 se 쓰는데 계속 기다려도 첫 화면도 제대로 안 뜬 채로 배터리가 20프로가 닳아요. 앱으로만 쓸 수 있는 쿠폰들 쓰려고 앱 다운 받았는데 켜지지를 않으니 답답합니다. 버전 13 이상 맞는데 왜 그럴까요
찌턍규리,2021-08-30 23:01:24-07:00,5,5,다양한 정도 만족해용~!!,다양한 프로모션이나 멤버쉽 추가할인 등등 돈이 안 아까워요~
승허궁,2021-08-30 23:01:00-07:00,5,4,체계가 되게 만족스러워요~,환불안내나 전화안내 체계가 잘 되어 있는 것 같아서 믿고 사용하고 있네요!
코코도링,2021-08-30 22:41:28-07:00,5,5,좋군요,마음 놓고 구매할 수 있어서 행복하네요 요즘 제품 하나 사더라도 되게 정품인지 가품인지 걱정인데 믿을 수 있는 정품 제품이여서 마음 놓고 구매할 수 있으니 좋아요ㅜㅜㅜㅜㅜ♥
eksgml,2021-08-30 17:43:37-07:00,5,4,자주 이용할게요!,"멀리사는 친구 생일선물 때문에 트렌비 처음 이용해봤는데 가격 비교도 쉽고
다양한 명품들이 올라와있어서 선택의 폭도 넓은게 너무 마음에 들었어요~!
게다가 꼼꼼하게 정품 검수도 해주셔서 마음놓고 친구한테 선물 보냈답니다ㅎㅎ
고민 많이하고 구매해서 친구한테 보낸건데 양품으로 잘 배송해주셔서 감사해요!!
다음엔 제 셀프선물도 트렌비에서 구매할게요~~"
곰쥐네,2021-08-30 05:11:34-07:00,1,0,개선을 좀 하셔야할듯,"처음에는 안 들어가지고 겨우 들어갔는데 
사진하나 보는데 너무나도 나의 애간장을 태우는 너 트래비..."
yoonicon234,2021-08-29 22:00:42-07:00,5,15,직접 백화점에 안가도 명품쇼핑이 가능해서 편해요,"원래는 면세로 명품을 샀는데 해외여행을 못가다보니 쇼핑을 안한지 오래됐거든요.
그러다 트렌비를 알게됐는데 면세로 구매할 때 보다 훨씬 저렴하게 구매도 가능하고
배송도 엄청 빨리와서 너무 맘에들었어요!! 게다가 국내에선 구할 수 없는 제품들도
트렌비를 통해서 살 수 있으니까 너무 편하고 좋더라고요ㅎㅎ
가격 비교하면서 구매하기도 편하고 프로모션도 다양해서 앞으로도 꾸준하게 이용할 것 같아요!"
앱 호환,2021-08-27 04:02:13-07:00,3,0,앱 호환,"아이폰 se2 쓰는중인데 앱이 안 들어가지네요. 
다른 폰은 다 들어가지는데 수정 가능한가요?"
ㄱㄴㄷㄹㅁㅂㅅㅇㅈㅊㅋㅌㅍㅎ123,2021-08-24 21:41:53-07:00,5,11,요즘 최애 어플!,완전 집순이인 저한테 최고의 어플이에요ㅋㅋㅋ 쇼핑은 하러 가야하는데 나가기는 싫고~ 특히 요즘은 상황이 이래서 더 그렇더라구요ㅠㅠ 옷은 그냥 여러 쇼핑몰에서 사면 되지만 비싼 명품을 아무 곳에서 사기는 무섭더라고요! 그러다 알게된 곳이 바로 트렌비인데 너무너무 만족해요! 정품 프로세서가 명확하게 있다보니 가짜 상품을 받을 걱정도 없고요ㅎㅎ 앞으로도 명품이나 가격 좀 있는 제품들 구매할때는 무조건 트렌비 사용하려고요
답답하다답답ㅎㅐ,2021-08-24 20:51:10-07:00,3,0,앱이 안 들어가져요ㅠ,"사고싶은 게 있어서 다운받았는데 하얀색 화면만 뜨고 그 다음으로 넘어가질 않네요.. 네이버로 사이트
들어가도 안 떠요ㅜㅜ"
Jabber Mentor,2021-08-22 22:27:43-07:00,5,10,백화점보다 저렴하게 구매하는 완전 정품,트렌비가 완전 정품 프로세스가 잘 갖춰져있어 믿고 구매하는 분들이 많더라고요. 저도 친구 추천으로 트렌비에서 명품 구매해봤는데 배송도 빨리오고 검수 사진도 꼼꼼하게 잘 보내주셔서 너무 만족했습니다. 게다가 제가 구매한 제품은 국내 명품 매장에서도 동일하게 AS받을 수 있는 제품이라 더욱 믿음이 갔고요. 앞으로도 믿고 구매할 수 있는 트렌비 자주 이용하려고 해요.
